run,variant,resolution,frame,gpu_ms
measure-4k-r1-p2-fsr411b,fsr411b,4k,504,25.721880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,505,25.730600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,506,25.710040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,507,25.718520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,508,25.734800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,509,25.685080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,510,25.707240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,511,25.704400000
measure-4k-r1-p2-fsr411b,fsr411b,4k,512,25.723800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,513,25.678080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,514,25.704320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,515,25.701440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,516,25.730440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,517,25.249920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,518,25.708760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,519,25.249440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,520,25.248960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,521,25.250360000
measure-4k-r1-p2-fsr411b,fsr411b,4k,522,25.260200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,523,25.709760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,524,25.703440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,525,25.746240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,526,25.241040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,527,25.696920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,528,25.703560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,529,25.246600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,530,25.292200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,531,25.718680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,532,25.710160000
measure-4k-r1-p2-fsr411b,fsr411b,4k,533,25.716840000
measure-4k-r1-p2-fsr411b,fsr411b,4k,534,25.815080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,535,25.756280000
measure-4k-r1-p2-fsr411b,fsr411b,4k,536,25.261680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,537,25.250880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,538,25.255240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,539,25.244920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,540,25.243560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,541,25.700000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,542,25.737440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,543,25.749040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,544,25.751760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,545,25.289720000
measure-4k-r1-p2-fsr411b,fsr411b,4k,546,25.726600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,547,25.735440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,548,25.762920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,549,25.719560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,550,25.735840000
measure-4k-r1-p2-fsr411b,fsr411b,4k,551,25.283720000
measure-4k-r1-p2-fsr411b,fsr411b,4k,552,25.289120000
measure-4k-r1-p2-fsr411b,fsr411b,4k,553,25.275600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,554,25.443960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,555,25.313880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,556,25.334280000
measure-4k-r1-p2-fsr411b,fsr411b,4k,557,25.249440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,558,25.373320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,559,25.321520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,560,25.314480000
measure-4k-r1-p2-fsr411b,fsr411b,4k,561,25.734200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,562,25.249480000
measure-4k-r1-p2-fsr411b,fsr411b,4k,563,25.251120000
measure-4k-r1-p2-fsr411b,fsr411b,4k,564,25.319000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,565,25.735880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,566,25.240880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,567,25.760320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,568,25.274800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,569,25.728320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,570,25.731160000
measure-4k-r1-p2-fsr411b,fsr411b,4k,571,25.266920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,572,25.704440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,573,25.720680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,574,25.247200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,575,25.695920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,576,25.709800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,577,25.705000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,578,25.717320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,579,25.684520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,580,25.704200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,581,25.720920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,582,25.734320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,583,25.240760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,584,25.717440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,585,25.307680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,586,25.727440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,587,25.678320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,588,25.714600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,589,25.275080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,590,25.731960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,591,25.248320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,592,25.752360000
measure-4k-r1-p2-fsr411b,fsr411b,4k,593,25.251440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,594,25.255200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,595,25.736920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,596,25.248800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,597,25.263680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,598,25.706640000
measure-4k-r1-p2-fsr411b,fsr411b,4k,599,25.741720000
measure-4k-r1-p3-v4r7,v4r7,4k,0,33.671120000
measure-4k-r1-p3-v4r7,v4r7,4k,1,33.271040000
measure-4k-r1-p3-v4r7,v4r7,4k,2,33.094560000
measure-4k-r1-p3-v4r7,v4r7,4k,3,22.357200000
measure-4k-r1-p3-v4r7,v4r7,4k,4,15.912600000
measure-4k-r1-p3-v4r7,v4r7,4k,5,14.056000000
measure-4k-r1-p3-v4r7,v4r7,4k,6,14.044480000
measure-4k-r1-p3-v4r7,v4r7,4k,7,14.050160000
measure-4k-r1-p3-v4r7,v4r7,4k,8,14.057160000
measure-4k-r1-p3-v4r7,v4r7,4k,9,13.580880000
measure-4k-r1-p3-v4r7,v4r7,4k,10,14.032280000
measure-4k-r1-p3-v4r7,v4r7,4k,11,14.071360000
measure-4k-r1-p3-v4r7,v4r7,4k,12,14.046800000
measure-4k-r1-p3-v4r7,v4r7,4k,13,14.050080000
measure-4k-r1-p3-v4r7,v4r7,4k,14,14.059120000
measure-4k-r1-p3-v4r7,v4r7,4k,15,14.056280000
measure-4k-r1-p3-v4r7,v4r7,4k,16,13.578600000
measure-4k-r1-p3-v4r7,v4r7,4k,17,14.074840000
measure-4k-r1-p3-v4r7,v4r7,4k,18,14.064800000
measure-4k-r1-p3-v4r7,v4r7,4k,19,14.051560000
measure-4k-r1-p3-v4r7,v4r7,4k,20,14.056360000
measure-4k-r1-p3-v4r7,v4r7,4k,21,14.052600000
measure-4k-r1-p3-v4r7,v4r7,4k,22,13.581760000
measure-4k-r1-p3-v4r7,v4r7,4k,23,14.150280000
measure-4k-r1-p3-v4r7,v4r7,4k,24,14.061960000
measure-4k-r1-p3-v4r7,v4r7,4k,25,14.067760000
measure-4k-r1-p3-v4r7,v4r7,4k,26,14.060520000
measure-4k-r1-p3-v4r7,v4r7,4k,27,14.052840000
measure-4k-r1-p3-v4r7,v4r7,4k,28,14.051760000
measure-4k-r1-p3-v4r7,v4r7,4k,29,13.571440000
measure-4k-r1-p3-v4r7,v4r7,4k,30,14.026000000
measure-4k-r1-p3-v4r7,v4r7,4k,31,14.059440000
measure-4k-r1-p3-v4r7,v4r7,4k,32,14.073040000
measure-4k-r1-p3-v4r7,v4r7,4k,33,14.068000000
measure-4k-r1-p3-v4r7,v4r7,4k,34,14.064480000
measure-4k-r1-p3-v4r7,v4r7,4k,35,14.091080000
measure-4k-r1-p3-v4r7,v4r7,4k,36,14.133200000
measure-4k-r1-p3-v4r7,v4r7,4k,37,13.605680000
measure-4k-r1-p3-v4r7,v4r7,4k,38,14.073120000
measure-4k-r1-p3-v4r7,v4r7,4k,39,14.073680000
measure-4k-r1-p3-v4r7,v4r7,4k,40,13.595960000
measure-4k-r1-p3-v4r7,v4r7,4k,41,13.738000000
measure-4k-r1-p3-v4r7,v4r7,4k,42,13.715400000
measure-4k-r1-p3-v4r7,v4r7,4k,43,13.703240000
measure-4k-r1-p3-v4r7,v4r7,4k,44,13.699800000
measure-4k-r1-p3-v4r7,v4r7,4k,45,13.686880000
measure-4k-r1-p3-v4r7,v4r7,4k,46,13.686880000
measure-4k-r1-p3-v4r7,v4r7,4k,47,13.682680000
measure-4k-r1-p3-v4r7,v4r7,4k,48,13.698040000
measure-4k-r1-p3-v4r7,v4r7,4k,49,13.690640000
measure-4k-r1-p3-v4r7,v4r7,4k,50,13.707840000
measure-4k-r1-p3-v4r7,v4r7,4k,51,13.692320000
measure-4k-r1-p3-v4r7,v4r7,4k,52,13.694320000
measure-4k-r1-p3-v4r7,v4r7,4k,53,13.672200000
measure-4k-r1-p3-v4r7,v4r7,4k,54,13.604000000
measure-4k-r1-p3-v4r7,v4r7,4k,55,14.069640000
measure-4k-r1-p3-v4r7,v4r7,4k,56,13.601720000
measure-4k-r1-p3-v4r7,v4r7,4k,57,13.684760000
measure-4k-r1-p3-v4r7,v4r7,4k,58,14.079680000
measure-4k-r1-p3-v4r7,v4r7,4k,59,14.071960000
measure-4k-r1-p3-v4r7,v4r7,4k,60,13.665480000
measure-4k-r1-p3-v4r7,v4r7,4k,61,13.701720000
measure-4k-r1-p3-v4r7,v4r7,4k,62,13.597080000
measure-4k-r1-p3-v4r7,v4r7,4k,63,13.737160000
measure-4k-r1-p3-v4r7,v4r7,4k,64,13.634640000
measure-4k-r1-p3-v4r7,v4r7,4k,65,13.716640000
measure-4k-r1-p3-v4r7,v4r7,4k,66,13.590960000
measure-4k-r1-p3-v4r7,v4r7,4k,67,14.122200000
measure-4k-r1-p3-v4r7,v4r7,4k,68,13.684720000
measure-4k-r1-p3-v4r7,v4r7,4k,69,14.084680000
measure-4k-r1-p3-v4r7,v4r7,4k,70,14.073680000
measure-4k-r1-p3-v4r7,v4r7,4k,71,13.611600000
measure-4k-r1-p3-v4r7,v4r7,4k,72,13.593880000
measure-4k-r1-p3-v4r7,v4r7,4k,73,13.715280000
measure-4k-r1-p3-v4r7,v4r7,4k,74,13.654440000
measure-4k-r1-p3-v4r7,v4r7,4k,75,13.614240000
measure-4k-r1-p3-v4r7,v4r7,4k,76,13.633080000
measure-4k-r1-p3-v4r7,v4r7,4k,77,14.060960000
measure-4k-r1-p3-v4r7,v4r7,4k,78,13.738280000
measure-4k-r1-p3-v4r7,v4r7,4k,79,14.034480000
measure-4k-r1-p3-v4r7,v4r7,4k,80,14.051560000
measure-4k-r1-p3-v4r7,v4r7,4k,81,13.581600000
measure-4k-r1-p3-v4r7,v4r7,4k,82,14.061720000
measure-4k-r1-p3-v4r7,v4r7,4k,83,14.079480000
measure-4k-r1-p3-v4r7,v4r7,4k,84,13.600280000
measure-4k-r1-p3-v4r7,v4r7,4k,85,14.052840000
measure-4k-r1-p3-v4r7,v4r7,4k,86,14.062240000
measure-4k-r1-p3-v4r7,v4r7,4k,87,14.071080000
measure-4k-r1-p3-v4r7,v4r7,4k,88,14.067400000
measure-4k-r1-p3-v4r7,v4r7,4k,89,13.676000000
measure-4k-r1-p3-v4r7,v4r7,4k,90,13.593800000
measure-4k-r1-p3-v4r7,v4r7,4k,91,13.717680000
measure-4k-r1-p3-v4r7,v4r7,4k,92,13.710320000
measure-4k-r1-p3-v4r7,v4r7,4k,93,13.616480000
measure-4k-r1-p3-v4r7,v4r7,4k,94,13.612200000
measure-4k-r1-p3-v4r7,v4r7,4k,95,14.087000000
measure-4k-r1-p3-v4r7,v4r7,4k,96,14.086480000
measure-4k-r1-p3-v4r7,v4r7,4k,97,13.671200000
measure-4k-r1-p3-v4r7,v4r7,4k,98,13.679720000
measure-4k-r1-p3-v4r7,v4r7,4k,99,13.688320000
measure-4k-r1-p3-v4r7,v4r7,4k,100,13.638240000
measure-4k-r1-p3-v4r7,v4r7,4k,101,13.666000000
measure-4k-r1-p3-v4r7,v4r7,4k,102,13.589520000
measure-4k-r1-p3-v4r7,v4r7,4k,103,14.050000000
measure-4k-r1-p3-v4r7,v4r7,4k,104,13.740160000
measure-4k-r1-p3-v4r7,v4r7,4k,105,13.701160000
measure-4k-r1-p3-v4r7,v4r7,4k,106,13.677800000
measure-4k-r1-p3-v4r7,v4r7,4k,107,13.701520000
measure-4k-r1-p3-v4r7,v4r7,4k,108,13.692160000
measure-4k-r1-p3-v4r7,v4r7,4k,109,13.692760000
measure-4k-r1-p3-v4r7,v4r7,4k,110,13.703760000
measure-4k-r1-p3-v4r7,v4r7,4k,111,13.603720000
measure-4k-r1-p3-v4r7,v4r7,4k,112,13.591880000
measure-4k-r1-p3-v4r7,v4r7,4k,113,14.057560000
measure-4k-r1-p3-v4r7,v4r7,4k,114,14.058880000
measure-4k-r1-p3-v4r7,v4r7,4k,115,13.688480000
measure-4k-r1-p3-v4r7,v4r7,4k,116,14.073120000
measure-4k-r1-p3-v4r7,v4r7,4k,117,14.064400000
measure-4k-r1-p3-v4r7,v4r7,4k,118,13.715440000
measure-4k-r1-p3-v4r7,v4r7,4k,119,13.629040000
measure-4k-r1-p3-v4r7,v4r7,4k,120,13.634920000
measure-4k-r1-p3-v4r7,v4r7,4k,121,13.655800000
measure-4k-r1-p3-v4r7,v4r7,4k,122,13.687520000
measure-4k-r1-p3-v4r7,v4r7,4k,123,13.715280000
measure-4k-r1-p3-v4r7,v4r7,4k,124,13.603600000
measure-4k-r1-p3-v4r7,v4r7,4k,125,13.639320000
measure-4k-r1-p3-v4r7,v4r7,4k,126,14.051200000
measure-4k-r1-p3-v4r7,v4r7,4k,127,14.066960000
measure-4k-r1-p3-v4r7,v4r7,4k,128,13.596120000
measure-4k-r1-p3-v4r7,v4r7,4k,129,13.641240000
measure-4k-r1-p3-v4r7,v4r7,4k,130,13.677440000
measure-4k-r1-p3-v4r7,v4r7,4k,131,13.654280000
measure-4k-r1-p3-v4r7,v4r7,4k,132,13.684800000
measure-4k-r1-p3-v4r7,v4r7,4k,133,13.652560000
measure-4k-r1-p3-v4r7,v4r7,4k,134,13.663640000
measure-4k-r1-p3-v4r7,v4r7,4k,135,13.669080000
measure-4k-r1-p3-v4r7,v4r7,4k,136,13.659120000
measure-4k-r1-p3-v4r7,v4r7,4k,137,13.625960000
measure-4k-r1-p3-v4r7,v4r7,4k,138,14.083400000
measure-4k-r1-p3-v4r7,v4r7,4k,139,14.098680000
measure-4k-r1-p3-v4r7,v4r7,4k,140,14.063960000
measure-4k-r1-p3-v4r7,v4r7,4k,141,13.889600000
measure-4k-r1-p3-v4r7,v4r7,4k,142,13.688960000
measure-4k-r1-p3-v4r7,v4r7,4k,143,13.673960000
measure-4k-r1-p3-v4r7,v4r7,4k,144,13.600480000
measure-4k-r1-p3-v4r7,v4r7,4k,145,13.667640000
measure-4k-r1-p3-v4r7,v4r7,4k,146,13.654880000
measure-4k-r1-p3-v4r7,v4r7,4k,147,13.690440000
measure-4k-r1-p3-v4r7,v4r7,4k,148,13.623920000
measure-4k-r1-p3-v4r7,v4r7,4k,149,13.644760000
measure-4k-r1-p3-v4r7,v4r7,4k,150,13.597000000
measure-4k-r1-p3-v4r7,v4r7,4k,151,13.591400000
measure-4k-r1-p3-v4r7,v4r7,4k,152,13.657080000
measure-4k-r1-p3-v4r7,v4r7,4k,153,13.694000000
measure-4k-r1-p3-v4r7,v4r7,4k,154,13.655920000
measure-4k-r1-p3-v4r7,v4r7,4k,155,13.648040000
measure-4k-r1-p3-v4r7,v4r7,4k,156,13.612880000
measure-4k-r1-p3-v4r7,v4r7,4k,157,13.656800000
measure-4k-r1-p3-v4r7,v4r7,4k,158,13.703480000
measure-4k-r1-p3-v4r7,v4r7,4k,159,13.739160000
measure-4k-r1-p3-v4r7,v4r7,4k,160,13.693680000
measure-4k-r1-p3-v4r7,v4r7,4k,161,13.681080000
measure-4k-r1-p3-v4r7,v4r7,4k,162,13.678040000
measure-4k-r1-p3-v4r7,v4r7,4k,163,13.591200000
measure-4k-r1-p3-v4r7,v4r7,4k,164,13.667120000
measure-4k-r1-p3-v4r7,v4r7,4k,165,13.585360000
measure-4k-r1-p3-v4r7,v4r7,4k,166,14.051680000
measure-4k-r1-p3-v4r7,v4r7,4k,167,14.049080000
measure-4k-r1-p3-v4r7,v4r7,4k,168,14.055400000
measure-4k-r1-p3-v4r7,v4r7,4k,169,13.709040000
measure-4k-r1-p3-v4r7,v4r7,4k,170,14.024520000
measure-4k-r1-p3-v4r7,v4r7,4k,171,14.059400000
measure-4k-r1-p3-v4r7,v4r7,4k,172,14.048720000
measure-4k-r1-p3-v4r7,v4r7,4k,173,14.052520000
measure-4k-r1-p3-v4r7,v4r7,4k,174,14.058080000
measure-4k-r1-p3-v4r7,v4r7,4k,175,14.084720000
measure-4k-r1-p3-v4r7,v4r7,4k,176,14.050240000
measure-4k-r1-p3-v4r7,v4r7,4k,177,13.678680000
measure-4k-r1-p3-v4r7,v4r7,4k,178,14.056120000
measure-4k-r1-p3-v4r7,v4r7,4k,179,14.066360000
measure-4k-r1-p3-v4r7,v4r7,4k,180,14.052000000
measure-4k-r1-p3-v4r7,v4r7,4k,181,14.058280000
measure-4k-r1-p3-v4r7,v4r7,4k,182,14.060520000
measure-4k-r1-p3-v4r7,v4r7,4k,183,14.061720000
measure-4k-r1-p3-v4r7,v4r7,4k,184,13.596440000
measure-4k-r1-p3-v4r7,v4r7,4k,185,14.051000000
measure-4k-r1-p3-v4r7,v4r7,4k,186,14.062960000
measure-4k-r1-p3-v4r7,v4r7,4k,187,14.058880000
measure-4k-r1-p3-v4r7,v4r7,4k,188,14.041000000
measure-4k-r1-p3-v4r7,v4r7,4k,189,14.059600000
measure-4k-r1-p3-v4r7,v4r7,4k,190,14.046800000
measure-4k-r1-p3-v4r7,v4r7,4k,191,13.580280000
measure-4k-r1-p3-v4r7,v4r7,4k,192,14.050040000
measure-4k-r1-p3-v4r7,v4r7,4k,193,14.054080000
measure-4k-r1-p3-v4r7,v4r7,4k,194,14.049200000
measure-4k-r1-p3-v4r7,v4r7,4k,195,14.048160000
measure-4k-r1-p3-v4r7,v4r7,4k,196,14.060800000
measure-4k-r1-p3-v4r7,v4r7,4k,197,14.052600000
measure-4k-r1-p3-v4r7,v4r7,4k,198,13.582080000
measure-4k-r1-p3-v4r7,v4r7,4k,199,14.016880000
measure-4k-r1-p3-v4r7,v4r7,4k,200,14.056520000
measure-4k-r1-p3-v4r7,v4r7,4k,201,14.051760000
measure-4k-r1-p3-v4r7,v4r7,4k,202,14.049840000
measure-4k-r1-p3-v4r7,v4r7,4k,203,14.052600000
measure-4k-r1-p3-v4r7,v4r7,4k,204,14.045880000
measure-4k-r1-p3-v4r7,v4r7,4k,205,13.606680000
measure-4k-r1-p3-v4r7,v4r7,4k,206,14.057840000
measure-4k-r1-p3-v4r7,v4r7,4k,207,14.042760000
measure-4k-r1-p3-v4r7,v4r7,4k,208,14.045720000
measure-4k-r1-p3-v4r7,v4r7,4k,209,14.044360000
measure-4k-r1-p3-v4r7,v4r7,4k,210,14.081760000
measure-4k-r1-p3-v4r7,v4r7,4k,211,14.052880000
measure-4k-r1-p3-v4r7,v4r7,4k,212,13.582440000
measure-4k-r1-p3-v4r7,v4r7,4k,213,14.025360000
measure-4k-r1-p3-v4r7,v4r7,4k,214,14.050680000
measure-4k-r1-p3-v4r7,v4r7,4k,215,14.053560000
measure-4k-r1-p3-v4r7,v4r7,4k,216,14.053760000
measure-4k-r1-p3-v4r7,v4r7,4k,217,14.091480000
measure-4k-r1-p3-v4r7,v4r7,4k,218,14.066080000
measure-4k-r1-p3-v4r7,v4r7,4k,219,13.766760000
measure-4k-r1-p3-v4r7,v4r7,4k,220,14.031720000
measure-4k-r1-p3-v4r7,v4r7,4k,221,14.050080000
measure-4k-r1-p3-v4r7,v4r7,4k,222,14.044520000
measure-4k-r1-p3-v4r7,v4r7,4k,223,14.057880000
measure-4k-r1-p3-v4r7,v4r7,4k,224,14.071760000
measure-4k-r1-p3-v4r7,v4r7,4k,225,14.178960000
measure-4k-r1-p3-v4r7,v4r7,4k,226,14.063200000
measure-4k-r1-p3-v4r7,v4r7,4k,227,14.060640000
measure-4k-r1-p3-v4r7,v4r7,4k,228,14.042960000
measure-4k-r1-p3-v4r7,v4r7,4k,229,14.062480000
measure-4k-r1-p3-v4r7,v4r7,4k,230,14.056040000
measure-4k-r1-p3-v4r7,v4r7,4k,231,14.049400000
measure-4k-r1-p3-v4r7,v4r7,4k,232,14.177920000
measure-4k-r1-p3-v4r7,v4r7,4k,233,13.911960000
measure-4k-r1-p3-v4r7,v4r7,4k,234,14.036000000
measure-4k-r1-p3-v4r7,v4r7,4k,235,14.050880000
measure-4k-r1-p3-v4r7,v4r7,4k,236,14.054640000
measure-4k-r1-p3-v4r7,v4r7,4k,237,14.056200000
measure-4k-r1-p3-v4r7,v4r7,4k,238,14.038200000
measure-4k-r1-p3-v4r7,v4r7,4k,239,14.076560000
measure-4k-r1-p3-v4r7,v4r7,4k,240,13.703560000
measure-4k-r1-p3-v4r7,v4r7,4k,241,14.024880000
measure-4k-r1-p3-v4r7,v4r7,4k,242,14.040040000
measure-4k-r1-p3-v4r7,v4r7,4k,243,14.055120000
measure-4k-r1-p3-v4r7,v4r7,4k,244,14.044400000
measure-4k-r1-p3-v4r7,v4r7,4k,245,14.076080000
measure-4k-r1-p3-v4r7,v4r7,4k,246,14.052560000
measure-4k-r1-p3-v4r7,v4r7,4k,247,13.914320000
measure-4k-r1-p3-v4r7,v4r7,4k,248,14.037280000
measure-4k-r1-p3-v4r7,v4r7,4k,249,14.046640000
measure-4k-r1-p3-v4r7,v4r7,4k,250,14.055640000
measure-4k-r1-p3-v4r7,v4r7,4k,251,14.050200000
measure-4k-r1-p3-v4r7,v4r7,4k,252,14.079160000
measure-4k-r1-p3-v4r7,v4r7,4k,253,14.065680000
measure-4k-r1-p3-v4r7,v4r7,4k,254,13.721080000
measure-4k-r1-p3-v4r7,v4r7,4k,255,14.044560000
measure-4k-r1-p3-v4r7,v4r7,4k,256,14.052800000
measure-4k-r1-p3-v4r7,v4r7,4k,257,14.040880000
measure-4k-r1-p3-v4r7,v4r7,4k,258,13.578160000
measure-4k-r1-p3-v4r7,v4r7,4k,259,14.115280000
measure-4k-r1-p3-v4r7,v4r7,4k,260,14.197480000
measure-4k-r1-p3-v4r7,v4r7,4k,261,14.009960000
measure-4k-r1-p3-v4r7,v4r7,4k,262,14.053960000
measure-4k-r1-p3-v4r7,v4r7,4k,263,14.050160000
measure-4k-r1-p3-v4r7,v4r7,4k,264,14.054400000
measure-4k-r1-p3-v4r7,v4r7,4k,265,14.053120000
measure-4k-r1-p3-v4r7,v4r7,4k,266,13.576840000
measure-4k-r1-p3-v4r7,v4r7,4k,267,14.078720000
measure-4k-r1-p3-v4r7,v4r7,4k,268,13.913000000
measure-4k-r1-p3-v4r7,v4r7,4k,269,14.059960000
measure-4k-r1-p3-v4r7,v4r7,4k,270,14.055600000
measure-4k-r1-p3-v4r7,v4r7,4k,271,14.051440000
measure-4k-r1-p3-v4r7,v4r7,4k,272,14.059960000
measure-4k-r1-p3-v4r7,v4r7,4k,273,14.057120000
measure-4k-r1-p3-v4r7,v4r7,4k,274,13.581840000
measure-4k-r1-p3-v4r7,v4r7,4k,275,14.052960000
measure-4k-r1-p3-v4r7,v4r7,4k,276,14.049360000
measure-4k-r1-p3-v4r7,v4r7,4k,277,14.046880000
measure-4k-r1-p3-v4r7,v4r7,4k,278,14.059800000
measure-4k-r1-p3-v4r7,v4r7,4k,279,14.048000000
measure-4k-r1-p3-v4r7,v4r7,4k,280,14.069400000
measure-4k-r1-p3-v4r7,v4r7,4k,281,13.576800000
measure-4k-r1-p3-v4r7,v4r7,4k,282,14.051640000
measure-4k-r1-p3-v4r7,v4r7,4k,283,14.058160000
measure-4k-r1-p3-v4r7,v4r7,4k,284,14.056400000
measure-4k-r1-p3-v4r7,v4r7,4k,285,14.055880000
measure-4k-r1-p3-v4r7,v4r7,4k,286,14.054040000
measure-4k-r1-p3-v4r7,v4r7,4k,287,14.074240000
measure-4k-r1-p3-v4r7,v4r7,4k,288,13.582760000
measure-4k-r1-p3-v4r7,v4r7,4k,289,14.047760000
measure-4k-r1-p3-v4r7,v4r7,4k,290,14.048320000
measure-4k-r1-p3-v4r7,v4r7,4k,291,14.050240000
measure-4k-r1-p3-v4r7,v4r7,4k,292,14.059640000
measure-4k-r1-p3-v4r7,v4r7,4k,293,14.057320000
measure-4k-r1-p3-v4r7,v4r7,4k,294,14.107440000
measure-4k-r1-p3-v4r7,v4r7,4k,295,13.579960000
measure-4k-r1-p3-v4r7,v4r7,4k,296,14.053360000
measure-4k-r1-p3-v4r7,v4r7,4k,297,14.047000000
measure-4k-r1-p3-v4r7,v4r7,4k,298,14.056160000
measure-4k-r1-p3-v4r7,v4r7,4k,299,14.046120000
measure-4k-r1-p3-v4r7,v4r7,4k,300,14.045200000
measure-4k-r1-p3-v4r7,v4r7,4k,301,14.039520000
measure-4k-r1-p3-v4r7,v4r7,4k,302,13.583920000
measure-4k-r1-p3-v4r7,v4r7,4k,303,14.051040000
measure-4k-r1-p3-v4r7,v4r7,4k,304,14.054960000
measure-4k-r1-p3-v4r7,v4r7,4k,305,14.053480000
measure-4k-r1-p3-v4r7,v4r7,4k,306,14.059880000
measure-4k-r1-p3-v4r7,v4r7,4k,307,14.049360000
measure-4k-r1-p3-v4r7,v4r7,4k,308,13.569880000
measure-4k-r1-p3-v4r7,v4r7,4k,309,14.042160000
measure-4k-r1-p3-v4r7,v4r7,4k,310,14.065520000
measure-4k-r1-p3-v4r7,v4r7,4k,311,14.061400000
measure-4k-r1-p3-v4r7,v4r7,4k,312,14.045360000
measure-4k-r1-p3-v4r7,v4r7,4k,313,14.083920000
measure-4k-r1-p3-v4r7,v4r7,4k,314,14.095840000
measure-4k-r1-p3-v4r7,v4r7,4k,315,14.034360000
measure-4k-r1-p3-v4r7,v4r7,4k,316,13.739120000
measure-4k-r1-p3-v4r7,v4r7,4k,317,14.092440000
measure-4k-r1-p3-v4r7,v4r7,4k,318,14.045240000
measure-4k-r1-p3-v4r7,v4r7,4k,319,14.055120000
measure-4k-r1-p3-v4r7,v4r7,4k,320,14.051320000
