run,variant,resolution,frame,gpu_ms
measure-1080p-r4-p2-v4r9,v4r9,1080p,293,4.242400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,294,3.668280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,295,4.189480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,296,3.682480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,297,3.796560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,298,3.952600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,299,3.681320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,300,4.150160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,301,3.664960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,302,4.106320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,303,3.678720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,304,4.153080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,305,3.670160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,306,4.185680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,307,4.185200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,308,3.686120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,309,4.173800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,310,3.683640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,311,4.207360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,312,3.682680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,313,4.166040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,314,3.666560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,315,4.052720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,316,4.175880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,317,3.669600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,318,4.156440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,319,3.684360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,320,4.130320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,321,3.669920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,322,4.159760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,323,3.668960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,324,4.172760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,325,3.671800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,326,3.667280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,327,4.184640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,328,3.672560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,329,4.156800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,330,3.673360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,331,4.095040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,332,3.663720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,333,4.165240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,334,3.678560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,335,3.868120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,336,3.913600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,337,3.682440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,338,4.189360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,339,3.676280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,340,4.142040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,341,3.670240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,342,4.181360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,343,3.670280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,344,4.190560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,345,3.672000000
measure-1080p-r4-p2-v4r9,v4r9,1080p,346,3.673240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,347,4.183800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,348,3.664240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,349,4.134240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,350,3.667280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,351,4.159760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,352,3.677920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,353,4.171400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,354,3.678240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,355,3.676880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,356,4.177280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,357,3.687040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,358,4.154240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,359,3.664200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,360,4.136040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,361,3.671640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,362,4.163160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,363,3.667520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,364,4.177400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,365,3.675800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,366,3.758000000
measure-1080p-r4-p2-v4r9,v4r9,1080p,367,4.191360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,368,3.666960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,369,4.164840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,370,3.673840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,371,4.302840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,372,3.663280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,373,4.175160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,374,3.675320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,375,4.068400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,376,4.181600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,377,3.664680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,378,4.145960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,379,3.676880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,380,4.135920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,381,3.662680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,382,4.181640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,383,3.667800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,384,4.173760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,385,3.673520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,386,3.876320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,387,4.168600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,388,3.672680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,389,4.155440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,390,3.670360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,391,4.105600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,392,3.671320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,393,4.156160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,394,3.673280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,395,4.179960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,396,3.677400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,397,3.666600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,398,4.173880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,399,3.672760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,400,4.157800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,401,3.672160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,402,4.175640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,403,3.673520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,404,4.167240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,405,3.677880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,406,4.173200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,407,3.675840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,408,3.667080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,409,4.175680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,410,3.671920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,411,4.149600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,412,3.668400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,413,4.149120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,414,3.670280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,415,4.172400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,416,3.669920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,417,4.073160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,418,4.183400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,419,3.671480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,420,4.167720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,421,3.663840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,422,4.155800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,423,3.673360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,424,4.161840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,425,3.675440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,426,3.886720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,427,4.089480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,428,3.670240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,429,4.165440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,430,3.671960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,431,4.148960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,432,3.669560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,433,4.172480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,434,3.663240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,435,3.953400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,436,4.184520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,437,3.672480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,438,4.168760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,439,3.671720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,440,4.203840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,441,3.681400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,442,4.153480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,443,3.669080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,444,3.809080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,445,4.021880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,446,3.672520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,447,4.152400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,448,3.681720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,449,4.159560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,450,3.684200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,451,4.172480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,452,3.666400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,453,3.882720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,454,4.189960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,455,3.671240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,456,4.147120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,457,3.668840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,458,4.175960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,459,3.670680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,460,4.173640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,461,3.668680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,462,3.676880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,463,4.173680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,464,3.667120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,465,4.149320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,466,3.668120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,467,4.189840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,468,3.670080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,469,4.174200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,470,3.660120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,471,4.175480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,472,4.016640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,473,3.672400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,474,4.175640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,475,3.674920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,476,4.126920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,477,3.687840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,478,4.126840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,479,3.684520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,480,4.165920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,481,3.664520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,482,3.819640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,483,4.177280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,484,3.670720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,485,4.152360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,486,3.668280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,487,4.191320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,488,3.678840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,489,4.176160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,490,3.683120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,491,4.055840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,492,4.183400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,493,3.667360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,494,4.155440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,495,3.667640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,496,4.104440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,497,3.665880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,498,4.164640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,499,3.663040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,500,4.176320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,501,3.676480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,502,3.669000000
measure-1080p-r4-p2-v4r9,v4r9,1080p,503,4.178880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,504,3.676480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,505,4.148360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,506,3.661640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,507,4.073280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,508,3.669560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,509,4.158360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,510,3.670160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,511,4.108360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,512,3.968840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,513,3.670720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,514,4.164800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,515,3.672160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,516,4.329520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,517,3.670360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,518,4.163160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,519,3.674640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,520,3.687640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,521,4.176200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,522,3.670280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,523,4.195600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,524,3.662360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,525,4.176560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,526,3.672320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,527,4.159920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,528,3.672480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,529,3.777840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,530,4.166680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,531,3.673680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,532,4.159320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,533,3.675640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,534,4.178960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,535,3.679040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,536,4.167080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,537,3.666880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,538,3.798040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,539,4.186960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,540,3.670400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,541,4.149280000
measure-1080p-r4-p2-v4r9,v4r9,1080p,542,3.670200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,543,4.191920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,544,3.666840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,545,4.167560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,546,3.673120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,547,3.844840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,548,4.181680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,549,3.671120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,550,4.161360000
measure-1080p-r4-p2-v4r9,v4r9,1080p,551,3.667720000
measure-1080p-r4-p2-v4r9,v4r9,1080p,552,4.183800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,553,3.674840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,554,4.170160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,555,3.691200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,556,3.685920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,557,4.198440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,558,3.670680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,559,4.163960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,560,3.674560000
measure-1080p-r4-p2-v4r9,v4r9,1080p,561,3.685160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,562,3.819400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,563,3.673200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,564,4.186240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,565,3.725120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,566,4.183440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,567,3.890040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,568,4.176640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,569,4.181800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,570,3.681040000
measure-1080p-r4-p2-v4r9,v4r9,1080p,571,4.159920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,572,3.670080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,573,4.167880000
measure-1080p-r4-p2-v4r9,v4r9,1080p,574,3.677760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,575,4.090760000
measure-1080p-r4-p2-v4r9,v4r9,1080p,576,4.187520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,577,3.667400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,578,4.140240000
measure-1080p-r4-p2-v4r9,v4r9,1080p,579,3.674160000
measure-1080p-r4-p2-v4r9,v4r9,1080p,580,4.168400000
measure-1080p-r4-p2-v4r9,v4r9,1080p,581,3.666680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,582,4.175480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,583,4.182000000
measure-1080p-r4-p2-v4r9,v4r9,1080p,584,3.669520000
measure-1080p-r4-p2-v4r9,v4r9,1080p,585,4.156960000
measure-1080p-r4-p2-v4r9,v4r9,1080p,586,3.686640000
measure-1080p-r4-p2-v4r9,v4r9,1080p,587,4.190600000
measure-1080p-r4-p2-v4r9,v4r9,1080p,588,3.667840000
measure-1080p-r4-p2-v4r9,v4r9,1080p,589,4.196120000
measure-1080p-r4-p2-v4r9,v4r9,1080p,590,4.180080000
measure-1080p-r4-p2-v4r9,v4r9,1080p,591,3.669480000
measure-1080p-r4-p2-v4r9,v4r9,1080p,592,4.177440000
measure-1080p-r4-p2-v4r9,v4r9,1080p,593,3.671680000
measure-1080p-r4-p2-v4r9,v4r9,1080p,594,4.163800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,595,3.677200000
measure-1080p-r4-p2-v4r9,v4r9,1080p,596,4.161800000
measure-1080p-r4-p2-v4r9,v4r9,1080p,597,4.185320000
measure-1080p-r4-p2-v4r9,v4r9,1080p,598,3.675920000
measure-1080p-r4-p2-v4r9,v4r9,1080p,599,4.321440000
measure-1440p-r4-p3-v4r9,v4r9,1440p,0,15.931560000
measure-1440p-r4-p3-v4r9,v4r9,1440p,1,15.614840000
measure-1440p-r4-p3-v4r9,v4r9,1440p,2,12.357720000
measure-1440p-r4-p3-v4r9,v4r9,1440p,3,8.559520000
measure-1440p-r4-p3-v4r9,v4r9,1440p,4,7.068840000
measure-1440p-r4-p3-v4r9,v4r9,1440p,5,6.283440000
measure-1440p-r4-p3-v4r9,v4r9,1440p,6,5.671760000
measure-1440p-r4-p3-v4r9,v4r9,1440p,7,5.893320000
measure-1440p-r4-p3-v4r9,v4r9,1440p,8,5.869760000
measure-1440p-r4-p3-v4r9,v4r9,1440p,9,5.962800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,10,5.415720000
measure-1440p-r4-p3-v4r9,v4r9,1440p,11,5.909920000
measure-1440p-r4-p3-v4r9,v4r9,1440p,12,5.897720000
measure-1440p-r4-p3-v4r9,v4r9,1440p,13,5.880360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,14,5.986360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,15,5.419400000
measure-1440p-r4-p3-v4r9,v4r9,1440p,16,5.918800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,17,5.919040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,18,5.907360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,19,5.951280000
measure-1440p-r4-p3-v4r9,v4r9,1440p,20,5.416800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,21,5.909720000
measure-1440p-r4-p3-v4r9,v4r9,1440p,22,5.898960000
measure-1440p-r4-p3-v4r9,v4r9,1440p,23,5.894360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,24,5.946080000
measure-1440p-r4-p3-v4r9,v4r9,1440p,25,5.433040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,26,5.917280000
measure-1440p-r4-p3-v4r9,v4r9,1440p,27,5.913960000
measure-1440p-r4-p3-v4r9,v4r9,1440p,28,5.918480000
measure-1440p-r4-p3-v4r9,v4r9,1440p,29,6.018000000
measure-1440p-r4-p3-v4r9,v4r9,1440p,30,5.419600000
measure-1440p-r4-p3-v4r9,v4r9,1440p,31,5.437360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,32,5.914320000
measure-1440p-r4-p3-v4r9,v4r9,1440p,33,6.054960000
measure-1440p-r4-p3-v4r9,v4r9,1440p,34,5.909560000
measure-1440p-r4-p3-v4r9,v4r9,1440p,35,5.416880000
measure-1440p-r4-p3-v4r9,v4r9,1440p,36,5.418640000
measure-1440p-r4-p3-v4r9,v4r9,1440p,37,5.905200000
measure-1440p-r4-p3-v4r9,v4r9,1440p,38,5.985040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,39,5.903720000
measure-1440p-r4-p3-v4r9,v4r9,1440p,40,5.407800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,41,5.457160000
measure-1440p-r4-p3-v4r9,v4r9,1440p,42,5.896640000
measure-1440p-r4-p3-v4r9,v4r9,1440p,43,5.902120000
measure-1440p-r4-p3-v4r9,v4r9,1440p,44,5.963360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,45,5.420040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,46,5.918600000
measure-1440p-r4-p3-v4r9,v4r9,1440p,47,5.894280000
measure-1440p-r4-p3-v4r9,v4r9,1440p,48,5.910800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,49,5.963080000
measure-1440p-r4-p3-v4r9,v4r9,1440p,50,5.422200000
measure-1440p-r4-p3-v4r9,v4r9,1440p,51,5.919560000
measure-1440p-r4-p3-v4r9,v4r9,1440p,52,5.883280000
measure-1440p-r4-p3-v4r9,v4r9,1440p,53,5.883840000
measure-1440p-r4-p3-v4r9,v4r9,1440p,54,5.961120000
measure-1440p-r4-p3-v4r9,v4r9,1440p,55,5.431920000
measure-1440p-r4-p3-v4r9,v4r9,1440p,56,5.911760000
measure-1440p-r4-p3-v4r9,v4r9,1440p,57,5.903080000
measure-1440p-r4-p3-v4r9,v4r9,1440p,58,5.885960000
measure-1440p-r4-p3-v4r9,v4r9,1440p,59,5.422760000
measure-1440p-r4-p3-v4r9,v4r9,1440p,60,5.422000000
measure-1440p-r4-p3-v4r9,v4r9,1440p,61,5.900480000
measure-1440p-r4-p3-v4r9,v4r9,1440p,62,6.006640000
measure-1440p-r4-p3-v4r9,v4r9,1440p,63,5.970560000
measure-1440p-r4-p3-v4r9,v4r9,1440p,64,5.419520000
measure-1440p-r4-p3-v4r9,v4r9,1440p,65,5.883600000
measure-1440p-r4-p3-v4r9,v4r9,1440p,66,5.892800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,67,5.897800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,68,5.925480000
measure-1440p-r4-p3-v4r9,v4r9,1440p,69,5.417840000
measure-1440p-r4-p3-v4r9,v4r9,1440p,70,5.920040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,71,5.900880000
measure-1440p-r4-p3-v4r9,v4r9,1440p,72,5.908160000
measure-1440p-r4-p3-v4r9,v4r9,1440p,73,5.984880000
measure-1440p-r4-p3-v4r9,v4r9,1440p,74,5.423400000
measure-1440p-r4-p3-v4r9,v4r9,1440p,75,5.919000000
measure-1440p-r4-p3-v4r9,v4r9,1440p,76,5.905320000
measure-1440p-r4-p3-v4r9,v4r9,1440p,77,5.922880000
measure-1440p-r4-p3-v4r9,v4r9,1440p,78,5.969520000
measure-1440p-r4-p3-v4r9,v4r9,1440p,79,5.422960000
measure-1440p-r4-p3-v4r9,v4r9,1440p,80,5.899040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,81,5.911840000
measure-1440p-r4-p3-v4r9,v4r9,1440p,82,5.926360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,83,5.947280000
measure-1440p-r4-p3-v4r9,v4r9,1440p,84,5.426800000
measure-1440p-r4-p3-v4r9,v4r9,1440p,85,5.913880000
measure-1440p-r4-p3-v4r9,v4r9,1440p,86,5.901040000
measure-1440p-r4-p3-v4r9,v4r9,1440p,87,5.888160000
measure-1440p-r4-p3-v4r9,v4r9,1440p,88,5.987360000
measure-1440p-r4-p3-v4r9,v4r9,1440p,89,5.417200000
measure-1440p-r4-p3-v4r9,v4r9,1440p,90,5.903600000
measure-1440p-r4-p3-v4r9,v4r9,1440p,91,5.909800000
